food_commodity_group,food_commodity_typology,food_commodity_item,carbon_footprint_,publication_year,country,region,wfp
CROPS,VEGETABLES HEATED GREENHOUSE,CUCUMBER (G),3.79,2009.0,UK,N Europe,0
CROPS,VEGETABLES HEATED GREENHOUSE,CUCUMBER (G),4.51,2006 (2011),Denmark,N Europe,0
CROPS,VEGETABLES HEATED GREENHOUSE,GHERKIN (G),2.04,2009.0,Switzerland,N Europe,0
CROPS,VEGETABLES HEATED GREENHOUSE,GHERKIN (G),2.11,2009.0,Belgium,N Europe,0
CROPS,VEGETABLES HEATED GREENHOUSE,GHERKIN (G),2.12,2009.0,Netherlands,N Europe,0
CROPS,VEGETABLES HEATED GREENHOUSE,GHERKIN (G),3.79,2009.0,UK,N Europe,0
CROPS,VEGETABLES HEATED GREENHOUSE,LETTUCE (G),1.3,2008.0,UK,N Europe,0
CROPS,VEGETABLES HEATED GREENHOUSE,LETTUCE (G),1.5,2009.0,UK,N Europe,0
CROPS,VEGETABLES HEATED GREENHOUSE,LETTUCE (G),2.67,2009.0,UK,N Europe,0
CROPS,VEGETABLES HEATED GREENHOUSE,LETTUCE (G),3.7,2009.0,UK,N Europe,0
CROPS,VEGETABLES HEATED GREENHOUSE,LETTUCE (G),4.507,2010.0,Switzerland,N Europe,0
CROPS,VEGETABLES HEATED GREENHOUSE,LETTUCE (G),4.73,2008.0,UK,N Europe,0
CROPS,VEGETABLES HEATED GREENHOUSE,PEPPER (G),0.9,2012.0,Switzerland,N Europe,0
CROPS,VEGETABLES HEATED GREENHOUSE,PEPPER (G),3.65,2009.0,Japan,Asia,0
CROPS,VEGETABLES HEATED GREENHOUSE,PEPPER (G),3.8,2008.0,Japan,Asia,0
CROPS,VEGETABLES HEATED GREENHOUSE,PEPPER (G),10.05,2011.0,World,World,0
CROPS,VEGETABLES HEATED GREENHOUSE,TOMATO (G),1.159793814,2010.0,Spain,Mediterranean area,0
CROPS,VEGETABLES HEATED GREENHOUSE,TOMATO (G),1.221875,2009.0,Switzerland,N Europe,0
CROPS,VEGETABLES HEATED GREENHOUSE,TOMATO (G),1.315625,2009.0,Belgium,N Europe,0
CROPS,VEGETABLES HEATED GREENHOUSE,TOMATO (G),1.3625,2009.0,Netherlands,N Europe,0
CROPS,VEGETABLES HEATED GREENHOUSE,TOMATO (G),1.37628866,2010.0,Netherlands,N Europe,0
CROPS,VEGETABLES HEATED GREENHOUSE,TOMATO (G),1.71,2011.0,France,N Europe,0
CROPS,VEGETABLES HEATED GREENHOUSE,TOMATO (G),1.72,2012.0,Australia,Oceania,0
CROPS,VEGETABLES HEATED GREENHOUSE,TOMATO (G),1.9,2011.0,France,N Europe,0
CROPS,VEGETABLES HEATED GREENHOUSE,TOMATO (G),1.92,2012.0,Australia,Oceania,0
CROPS,VEGETABLES HEATED GREENHOUSE,TOMATO (G),1.95,2011.0,France,N Europe,0
CROPS,VEGETABLES HEATED GREENHOUSE,TOMATO (G),2.134020619,2010.0,Netherlands,N Europe,0
CROPS,VEGETABLES HEATED GREENHOUSE,TOMATO (G),2.15,2011.0,France,N Europe,0
CROPS,VEGETABLES HEATED GREENHOUSE,TOMATO (G),2.16,2011.0,France,N Europe,0
CROPS,VEGETABLES HEATED GREENHOUSE,TOMATO (G),2.19,2011.0,France,N Europe,0
CROPS,VEGETABLES HEATED GREENHOUSE,TOMATO (G),2.2,2008.0,UK,N Europe,0
CROPS,VEGETABLES HEATED GREENHOUSE,TOMATO (G),2.29,2011.0,France,N Europe,0
CROPS,VEGETABLES HEATED GREENHOUSE,TOMATO (G),2.33,2012.0,Italy,Mediterranean area,0
CROPS,VEGETABLES HEATED GREENHOUSE,TOMATO (G),2.4,2011.0,France,N Europe,0
CROPS,VEGETABLES HEATED GREENHOUSE,TOMATO (G),2.45,2011.0,France,N Europe,0
CROPS,VEGETABLES HEATED GREENHOUSE,TOMATO (G),2.724,2006.0,Sweden,N Europe,0
CROPS,VEGETABLES HEATED GREENHOUSE,TOMATO (G),2.8,2011.0,Netherlands,N Europe,0
CROPS,VEGETABLES HEATED GREENHOUSE,TOMATO (G),2.907,2006.0,Netherlands,N Europe,0
CROPS,VEGETABLES HEATED GREENHOUSE,TOMATO (G),3.021,2012.0,Canada,N America,0
CROPS,VEGETABLES HEATED GREENHOUSE,TOMATO (G),3.1,2008.0,UK,N Europe,0
CROPS,VEGETABLES HEATED GREENHOUSE,TOMATO (G),3.3,1998.0,Sweden,N Europe,0
CROPS,VEGETABLES HEATED GREENHOUSE,TOMATO (G),3.59,2006 (2010),Denmark,N Europe,0
CROPS,VEGETABLES HEATED GREENHOUSE,TOMATO (G),3.65,2006.0,Denmark,N Europe,0
CROPS,VEGETABLES HEATED GREENHOUSE,TOMATO (G),3.7,2011.0,Sweden,N Europe,0
CROPS,VEGETABLES HEATED GREENHOUSE,TOMATO (G),3.79,2009.0,UK,N Europe,0
CROPS,VEGETABLES HEATED GREENHOUSE,TOMATO (G),3.95,2016.0,Switzerland,N Europe,0
CROPS,VEGETABLES HEATED GREENHOUSE,TOMATO (G),4.07,2011.0,France,N Europe,0
CROPS,VEGETABLES HEATED GREENHOUSE,TOMATO (G),5.06,2006 (2010),Denmark,N Europe,0
CROPS,VEGETABLES HEATED GREENHOUSE,TOMATO (G),5.1,2008.0,UK,N Europe,0
CROPS,VEGETABLES HEATED GREENHOUSE,TOMATO (G),5.14,2012.0,Spain,Mediterranean area,0
CROPS,VEGETABLES HEATED GREENHOUSE,TOMATO (G),5.9,2008.0,UK,N Europe,0
CROPS,VEGETABLES HEATED GREENHOUSE,TOMATO (G),6.12,2012.0,UK,N Europe,0
CROPS,VEGETABLES OPENFIELD,ARTICHOKE,0.33,2014.0,Italy,Mediterranean area,0
CROPS,VEGETABLES OPENFIELD,ASPARAGUS,0.38,2009.0,Switzerland,N Europe,0
CROPS,VEGETABLES OPENFIELD,ASPARAGUS,0.401,2012.0,Germany,N Europe,0
CROPS,VEGETABLES OPENFIELD,ASPARAGUS,0.488,2009.0,Denmark,N Europe,0
CROPS,VEGETABLES OPENFIELD,ASPARAGUS,0.506,2009.0,switzerland,N Europe,0
CROPS,VEGETABLES OPENFIELD,ASPARAGUS,0.51,2014.0,Germany,N Europe,0
CROPS,VEGETABLES OPENFIELD,ASPARAGUS,0.5327586207,2009.0,Germany,N Europe,0
CROPS,VEGETABLES OPENFIELD,ASPARAGUS,0.555,2009.0,Switzerland,N Europe,0
CROPS,VEGETABLES OPENFIELD,ASPARAGUS,0.613,2009.0,Denmark,N Europe,0
CROPS,VEGETABLES OPENFIELD,ASPARAGUS,0.6293103448,2009.0,Switzerland,N Europe,0
CROPS,VEGETABLES OPENFIELD,ASPARAGUS,0.646,2009.0,Switzerland,N Europe,0
CROPS,VEGETABLES OPENFIELD,ASPARAGUS,0.7,2009.0,Europe,Europe,0
CROPS,VEGETABLES OPENFIELD,ASPARAGUS,0.725862069,2009.0,Germany,N Europe,0
CROPS,VEGETABLES OPENFIELD,ASPARAGUS,0.75,2009.0,Spain,Mediterranean area,0
CROPS,VEGETABLES OPENFIELD,ASPARAGUS,0.81,2009.0,USA,N America,0
CROPS,VEGETABLES OPENFIELD,ASPARAGUS,0.82,2009.0,Slovenia,E Europe,0
CROPS,VEGETABLES OPENFIELD,ASPARAGUS,0.8264,2009.0,Spain,Mediterranean area,0
CROPS,VEGETABLES OPENFIELD,ASPARAGUS,0.83,2009.0,Perù,S America,0
CROPS,VEGETABLES OPENFIELD,ASPARAGUS,0.87,2009.0,Perù,S America,0
CROPS,VEGETABLES OPENFIELD,ASPARAGUS,0.8706896552,2009.0,Spain,Mediterranean area,0
CROPS,VEGETABLES OPENFIELD,ASPARAGUS,0.89,2009.0,Mexico,C America,0
CROPS,VEGETABLES OPENFIELD,ASPARAGUS,0.96,2009.0,Perù,S America,0
CROPS,VEGETABLES OPENFIELD,ASPARAGUS,0.97,2009.0,Spain,Mediterranean area,0
CROPS,VEGETABLES OPENFIELD,ASPARAGUS,1.015517241,2009.0,Spain,Mediterranean area,0
CROPS,VEGETABLES OPENFIELD,ASPARAGUS,1.02,2009.0,USA,N America,0
CROPS,VEGETABLES OPENFIELD,ASPARAGUS,1.14,2009.0,Perù,S America,0
CROPS,VEGETABLES OPENFIELD,ASPARAGUS,1.208,2009.0,Mexico,C America,0
CROPS,VEGETABLES OPENFIELD,ASPARAGUS,1.46,2009.0,Maldives,Asia,0
CROPS,VEGETABLES OPENFIELD,ASPARAGUS,1.498275862,2009.0,Morocco,Africa,0
CROPS,VEGETABLES OPENFIELD,ASPARAGUS,1.5,2014.0,switzerland,N Europe,0
CROPS,VEGETABLES OPENFIELD,ASPARAGUS,1.608,2009.0,Maldives,Asia,0
CROPS,VEGETABLES OPENFIELD,ASPARAGUS,1.7,2014.0,Spain,Mediterranean area,0
CROPS,VEGETABLES OPENFIELD,ASPARAGUS,1.787931034,2009.0,Morocco,Africa,0
CROPS,VEGETABLES OPENFIELD,ASPARAGUS,2.68,2010.0,Australia,Oceania,0
CROPS,VEGETABLES OPENFIELD,BEETROOT,0.11,2011.0,Sweden,N Europe,0
CROPS,VEGETABLES OPENFIELD,BEETROOT,0.38,2010.0,Australia,Oceania,0
CROPS,VEGETABLES OPENFIELD,BROCCOLI,0.22,2009.0,UK,N Europe,0
CROPS,VEGETABLES OPENFIELD,BROCCOLI,0.37,2011.0,Sweden,N Europe,0
CROPS,VEGETABLES OPENFIELD,BROCCOLI,0.43,2008.0,UK,N Europe,0
CROPS,VEGETABLES OPENFIELD,BROCCOLI,0.45,2012.0,USA,N America,0
CROPS,VEGETABLES OPENFIELD,BROCCOLI,0.48,2012.0,Switzerland,N Europe,0
CROPS,VEGETABLES OPENFIELD,BROCCOLI,0.48,2008.0,UK,N Europe,0
CROPS,VEGETABLES OPENFIELD,BROCCOLI,0.498,2008.0,UK,N Europe,0
CROPS,VEGETABLES OPENFIELD,BROCCOLI,0.5,2012.0,USA,N America,0
CROPS,VEGETABLES OPENFIELD,BROCCOLI,0.5,2008.0,UK,N Europe,0
CROPS,VEGETABLES OPENFIELD,BROCCOLI,0.57,2012.0,USA,N America,0
CROPS,VEGETABLES OPENFIELD,BROCCOLI,0.6,2014.0,Spain,Mediterranean area,0
CROPS,VEGETABLES OPENFIELD,BROCCOLI,0.64,2009.0,UK,N Europe,0
CROPS,VEGETABLES OPENFIELD,BROCCOLI,0.66,2014.0,Switzerland,N Europe,0
CROPS,VEGETABLES OPENFIELD,BROCCOLI,0.7,2014.0,Italy,Mediterranean area,0
CROPS,VEGETABLES OPENFIELD,BROCCOLI,0.7,2008.0,Spain,Mediterranean area,0
CROPS,VEGETABLES OPENFIELD,BROCCOLI,0.9,2014.0,switzerland,N Europe,0
CROPS,VEGETABLES OPENFIELD,BROCCOLI,1.05,2008.0,Spain,Mediterranean area,0
CROPS,VEGETABLES OPENFIELD,BROCCOLI,1.1,2008.0,Spain,Mediterranean area,0
CROPS,VEGETABLES OPENFIELD,BROCCOLI,1.87,2010.0,Australia,Oceania,0
CROPS,VEGETABLES OPENFIELD,CABBAGE,0.12,2011.0,Sweden,N Europe,0
CROPS,VEGETABLES OPENFIELD,CABBAGE,0.18796,2016.0,China,Asia,0
CROPS,VEGETABLES OPENFIELD,CABBAGE,0.21004,2016.0,China,Asia,0
CROPS,VEGETABLES OPENFIELD,CABBAGE,0.22,2009.0,UK,N Europe,0
CROPS,VEGETABLES OPENFIELD,CABBAGE,0.234,1999.0,Netherlands,N Europe,0
CROPS,VEGETABLES OPENFIELD,CABBAGE,0.37,2009.0,Japan,Asia,0
CROPS,VEGETABLES OPENFIELD,CABBAGE,0.37,2010.0,Australia,Oceania,0
CROPS,VEGETABLES OPENFIELD,CABBAGE,0.3751,2008.0,Japan,Asia,0
CROPS,VEGETABLES OPENFIELD,CABBAGE,0.64,2009.0,UK,N Europe,0
CROPS,VEGETABLES OPENFIELD,CARROT,0.036,2005.0,Sweden,N Europe,0
CROPS,VEGETABLES OPENFIELD,CARROT,0.069,2006.0,Sweden,N Europe,0
CROPS,VEGETABLES OPENFIELD,CARROT,0.09,2011.0,Switzerland,N Europe,0
CROPS,VEGETABLES OPENFIELD,CARROT,0.11,2013.0,Sweden,N Europe,0
CROPS,VEGETABLES OPENFIELD,CARROT,0.14,2011.0,Switzerland,N Europe,0
CROPS,VEGETABLES OPENFIELD,CARROT,0.14,2011.0,Sweden,N Europe,0
CROPS,VEGETABLES OPENFIELD,CARROT,0.155,2006.0,Netherlands,N Europe,0
CROPS,VEGETABLES OPENFIELD,CARROT,0.22,2013.0,Netherlands,N Europe,0
CROPS,VEGETABLES OPENFIELD,CARROT,0.25,2011.0,Netherlands,N Europe,0
CROPS,VEGETABLES OPENFIELD,CARROT,0.262,2006 (2010),Denmark,N Europe,0
CROPS,VEGETABLES OPENFIELD,CARROT,0.31,2013.0,Italy,Mediterranean area,0
CROPS,VEGETABLES OPENFIELD,CARROT,0.32,2011.0,Italy,Mediterranean area,0
CROPS,VEGETABLES OPENFIELD,CARROT,0.34,2010.0,Australia,Oceania,0
CROPS,VEGETABLES OPENFIELD,CARROT,0.35,2009.0,UK,N Europe,0
CROPS,VEGETABLES OPENFIELD,CARROT,0.42,2009.0,Japan,Asia,0
CROPS,VEGETABLES OPENFIELD,CARROT,0.45,2012.0,Switzerland,N Europe,0
CROPS,VEGETABLES OPENFIELD,CARROT,0.5,1998.0,Sweden,N Europe,0
CROPS,VEGETABLES OPENFIELD,CAULIFLOWER,0.0924,2010.0,India,Asia,0
CROPS,VEGETABLES OPENFIELD,CAULIFLOWER,0.2654,2016.0,China,Asia,0
CROPS,VEGETABLES OPENFIELD,CAULIFLOWER,0.2775,2010.0,Netherlands,N Europe,0
CROPS,VEGETABLES OPENFIELD,CAULIFLOWER,0.3375,2010.0,Netherlands,N Europe,0
CROPS,VEGETABLES OPENFIELD,CAULIFLOWER,0.42,2012.0,Switzerland,N Europe,0
CROPS,VEGETABLES OPENFIELD,CAULIFLOWER,0.52,2010.0,Australia,Oceania,0
CROPS,VEGETABLES OPENFIELD,CELERY,0.32,2010.0,Australia,Oceania,0
CROPS,VEGETABLES OPENFIELD,CUCUMBER,0.08,2011.0,Sweden,N Europe,0
CROPS,VEGETABLES OPENFIELD,CUCUMBER,0.17141,2016.0,China,Asia,0
CROPS,VEGETABLES OPENFIELD,CUCUMBER,0.1950819672,2010.0,Austria,N Europe,0
CROPS,VEGETABLES OPENFIELD,CUCUMBER,0.2140625,2009.0,Switzerland,N Europe,0
CROPS,VEGETABLES OPENFIELD,CUCUMBER,0.2295081967,2010.0,Austria,N Europe,0
CROPS,VEGETABLES OPENFIELD,CUCUMBER,0.26,2009.0,Netherlands,N Europe,0
CROPS,VEGETABLES OPENFIELD,CUCUMBER,0.2609375,2009.0,Switzerland,N Europe,0
CROPS,VEGETABLES OPENFIELD,CUCUMBER,0.27,2010.0,Australia,Oceania,0
CROPS,VEGETABLES OPENFIELD,CUCUMBER,0.284375,2009.0,Belgium,N Europe,0
CROPS,VEGETABLES OPENFIELD,CUCUMBER,0.3078125,2009.0,Netherlands,N Europe,0
CROPS,VEGETABLES OPENFIELD,CUCUMBER,0.3546875,2009.0,Netherlands,N Europe,0
CROPS,VEGETABLES OPENFIELD,CUCUMBER,0.4015625,2009.0,Spain,Mediterranean area,0
CROPS,VEGETABLES OPENFIELD,CUCUMBER,0.4484375,2009.0,Belgium,N Europe,0
CROPS,VEGETABLES OPENFIELD,CUCUMBER,0.4484375,2009.0,Spain,Mediterranean area,0
CROPS,VEGETABLES OPENFIELD,CUCUMBER,0.804,2012.0,UK,N Europe,0
CROPS,VEGETABLES OPENFIELD,EGGPLANT (AUBERGIN),0.095,2010.0,India,Asia,0
CROPS,VEGETABLES OPENFIELD,EGGPLANT (AUBERGIN),0.18692,2016.0,China,Asia,0
CROPS,VEGETABLES OPENFIELD,EGGPLANT (AUBERGIN),0.5,2012.0,Switzerland,N Europe,0
CROPS,VEGETABLES OPENFIELD,EGGPLANT (AUBERGIN),1.3,2009.0,Europe,Europe,0
CROPS,VEGETABLES OPENFIELD,FENNEL,0.48,2012.0,Switzerland,N Europe,0
CROPS,VEGETABLES OPENFIELD,GARLIC,0.57,2009.0,UK,N Europe,0
CROPS,VEGETABLES OPENFIELD,GARLIC,0.708,2015.0,UK,N Europe,0
CROPS,VEGETABLES OPENFIELD,GARLIC,0.744,2015.0,Europe,Europe,0
CROPS,VEGETABLES OPENFIELD,GHERKIN,0.13,2009.0,Switzerland,N Europe,0
CROPS,VEGETABLES OPENFIELD,GHERKIN,0.18,2009.0,Switzerland,N Europe,0
CROPS,VEGETABLES OPENFIELD,GHERKIN,0.2,2009.0,Belgium,N Europe,0
CROPS,VEGETABLES OPENFIELD,GHERKIN,0.21,2009.0,Netherlands,N Europe,0
CROPS,VEGETABLES OPENFIELD,GHERKIN,0.26,2009.0,Belgium,N Europe,0
CROPS,VEGETABLES OPENFIELD,GHERKIN,0.29,2009.0,Spain,Mediterranean area,0
CROPS,VEGETABLES OPENFIELD,GHERKIN,0.33,2009.0,Spain,Mediterranean area,0
CROPS,VEGETABLES OPENFIELD,LETTUCE,0.13,2011.0,Sweden,N Europe,0
CROPS,VEGETABLES OPENFIELD,LETTUCE,0.14,2011.0,Netherlands,N Europe,0
CROPS,VEGETABLES OPENFIELD,LETTUCE,0.19,2008.0,UK,N Europe,0
CROPS,VEGETABLES OPENFIELD,LETTUCE,0.19,2008.0,UK,N Europe,0
CROPS,VEGETABLES OPENFIELD,LETTUCE,0.21667,2012.0,Australia,Oceania,0
CROPS,VEGETABLES OPENFIELD,LETTUCE,0.25,2008.0,UK,N Europe,0
CROPS,VEGETABLES OPENFIELD,LETTUCE,0.29,2012.0,USA,N America,0
CROPS,VEGETABLES OPENFIELD,LETTUCE,0.318,2006.0,UK,N Europe,0
CROPS,VEGETABLES OPENFIELD,LETTUCE,0.32,2011.0,USA,N America,0
CROPS,VEGETABLES OPENFIELD,LETTUCE,0.33,2012.0,USA,N America,0
CROPS,VEGETABLES OPENFIELD,LETTUCE,0.35,2014.0,Sweden,N Europe,0
CROPS,VEGETABLES OPENFIELD,LETTUCE,0.39,2008.0,Spain,Mediterranean area,0
CROPS,VEGETABLES OPENFIELD,LETTUCE,0.4,2009.0,Spain,Mediterranean area,0
CROPS,VEGETABLES OPENFIELD,LETTUCE,0.41,2012.0,USA,N America,0
CROPS,VEGETABLES OPENFIELD,LETTUCE,0.43,2014.0,Sweden,N Europe,0
CROPS,VEGETABLES OPENFIELD,LETTUCE,0.44,2008.0,Spain,Mediterranean area,0
CROPS,VEGETABLES OPENFIELD,LETTUCE,0.46,2010.0,Australia,Oceania,0
CROPS,VEGETABLES OPENFIELD,LETTUCE,0.462,2006.0,UK,N Europe,0
CROPS,VEGETABLES OPENFIELD,LETTUCE,0.469,2006.0,UK,N Europe,0
CROPS,VEGETABLES OPENFIELD,LETTUCE,0.499,2008.0,UK,N Europe,0
CROPS,VEGETABLES OPENFIELD,LETTUCE,0.5,2009.0,Spain,Mediterranean area,0
CROPS,VEGETABLES OPENFIELD,LETTUCE,0.55,2008.0,Switzerland,N Europe,0
CROPS,VEGETABLES OPENFIELD,LETTUCE,0.59,2006.0,UK,N Europe,0
CROPS,VEGETABLES OPENFIELD,LETTUCE,0.595,2009.0,Japan,Asia,0
CROPS,VEGETABLES OPENFIELD,LETTUCE,0.6,2009.0,Japan,Asia,0
CROPS,VEGETABLES OPENFIELD,LETTUCE,0.61,2008.0,Spain,Mediterranean area,0
CROPS,VEGETABLES OPENFIELD,LETTUCE,0.62,2008.0,Spain,Mediterranean area,0
CROPS,VEGETABLES OPENFIELD,ONION,0.06,2005.0,Sweden,N Europe,0
CROPS,VEGETABLES OPENFIELD,ONION,0.069,2006.0,Sweden,N Europe,0
CROPS,VEGETABLES OPENFIELD,ONION,0.1,2011.0,Sweden,N Europe,0
CROPS,VEGETABLES OPENFIELD,ONION,0.145,2006.0,Denmark,N Europe,0
CROPS,VEGETABLES OPENFIELD,ONION,0.145,2006.0,Denmark,N Europe,0
CROPS,VEGETABLES OPENFIELD,ONION,0.1846,2006.0,New Zealand,Oceania,0
CROPS,VEGETABLES OPENFIELD,ONION,0.26,2006.0,UK,N Europe,0
CROPS,VEGETABLES OPENFIELD,ONION,0.33,2009.0,Japan,Asia,0
CROPS,VEGETABLES OPENFIELD,ONION,0.3382,2008.0,Japan,Asia,0
CROPS,VEGETABLES OPENFIELD,ONION,0.35,2010.0,Australia,Oceania,0
CROPS,VEGETABLES OPENFIELD,ONION,0.37,2009.0,UK,N Europe,0
CROPS,VEGETABLES OPENFIELD,ONION,0.522,2006 (2010),Denmark,N Europe,0
CROPS,VEGETABLES OPENFIELD,PEPPER,0.18832,2016.0,China,Asia,0
CROPS,VEGETABLES OPENFIELD,PEPPER,0.37,2010.0,Australia,Oceania,0
CROPS,VEGETABLES OPENFIELD,PEPPER,0.37,2010.0,Australia,Oceania,0
CROPS,VEGETABLES OPENFIELD,PEPPER,0.65,2009.0,Japan,Asia,0
CROPS,VEGETABLES OPENFIELD,PEPPER,0.657,2008.0,Japan,Asia,0
CROPS,VEGETABLES OPENFIELD,PEPPER,0.657,2008.0,Japan,Asia,0
CROPS,VEGETABLES OPENFIELD,PEPPER,0.87,2009.0,UK,N Europe,0
CROPS,VEGETABLES OPENFIELD,PEPPER,0.87,2009.0,UK,N Europe,0
CROPS,VEGETABLES OPENFIELD,PUMPKIN,0.09,2011.0,Sweden,N Europe,0
CROPS,VEGETABLES OPENFIELD,PUMPKIN,0.146,2012.0,Germany,N Europe,0
CROPS,VEGETABLES OPENFIELD,PUMPKIN,0.16,2012.0,Germany,N Europe,0
CROPS,VEGETABLES OPENFIELD,PUMPKIN,0.166,2012.0,Germany,N Europe,0
CROPS,VEGETABLES OPENFIELD,PUMPKIN,0.1836065574,2010.0,Austria,N Europe,0
CROPS,VEGETABLES OPENFIELD,PUMPKIN,0.2295081967,2010.0,Austria,N Europe,0
CROPS,VEGETABLES OPENFIELD,PUMPKIN,0.243,2012.0,Argentina,S America,0
CROPS,VEGETABLES OPENFIELD,PUMPKIN,0.247,2012.0,Argentina,S America,0
CROPS,VEGETABLES OPENFIELD,PUMPKIN,0.39,2010.0,Australia,Oceania,0
CROPS,VEGETABLES OPENFIELD,PUMPKIN,0.723,2012.0,Germany,N Europe,0
CROPS,VEGETABLES OPENFIELD,PUMPKIN,0.728,2012.0,Germany,N Europe,0
CROPS,VEGETABLES OPENFIELD,PUMPKIN,1.31,2010.0,Australia,Oceania,0
CROPS,VEGETABLES OPENFIELD,RADISH,0.15379,2016.0,China,Asia,0
CROPS,VEGETABLES OPENFIELD,SPINACH,0.18,2012.0,Switzerland,N Europe,0
CROPS,VEGETABLES OPENFIELD,SPINACH,0.338,1999.0,Netherlands,N Europe,0
CROPS,VEGETABLES OPENFIELD,SPINACH,0.907,2008.0,Japan,Asia,0
CROPS,VEGETABLES OPENFIELD,SPINACH,0.93,2009.0,Japan,Asia,0
CROPS,VEGETABLES OPENFIELD,SWEDE (RUTABAGE),0.29,2008.0,Switzerland,N Europe,0
CROPS,VEGETABLES OPENFIELD,TOMATO,0.154,2000.0,World,World,0
CROPS,VEGETABLES OPENFIELD,TOMATO,0.1682,2016.0,China,Asia,0
CROPS,VEGETABLES OPENFIELD,TOMATO,0.1721311475,2010.0,Austria,N Europe,0
CROPS,VEGETABLES OPENFIELD,TOMATO,0.1724,2010.0,Spain,Mediterranean area,0
CROPS,VEGETABLES OPENFIELD,TOMATO,0.19,2009.0,Switzerland,N Europe,0
CROPS,VEGETABLES OPENFIELD,TOMATO,0.206557377,2010.0,Austria,N Europe,0
CROPS,VEGETABLES OPENFIELD,TOMATO,0.22,2013.0,Sweden,N Europe,0
CROPS,VEGETABLES OPENFIELD,TOMATO,0.24,2005.0,Spain,Mediterranean area,0
CROPS,VEGETABLES OPENFIELD,TOMATO,0.26,2009.0,Belgium,N Europe,0
CROPS,VEGETABLES OPENFIELD,TOMATO,0.28,2009.0,Netherlands,N Europe,0
CROPS,VEGETABLES OPENFIELD,TOMATO,0.28,2009.0,Switzerland,N Europe,0
CROPS,VEGETABLES OPENFIELD,TOMATO,0.28,2011.0,USA,N America,0
CROPS,VEGETABLES OPENFIELD,TOMATO,0.284375,2009.0,Switzerland,N Europe,0
CROPS,VEGETABLES OPENFIELD,TOMATO,0.3121311475,2010.0,Austria,N Europe,0
CROPS,VEGETABLES OPENFIELD,TOMATO,0.346557377,2010.0,Austria,N Europe,0
CROPS,VEGETABLES OPENFIELD,TOMATO,0.35,2009.0,Belgium,N Europe,0
CROPS,VEGETABLES OPENFIELD,TOMATO,0.35,2009.0,Spain,Mediterranean area,0
CROPS,VEGETABLES OPENFIELD,TOMATO,0.3546875,2009.0,Belgium,N Europe,0
CROPS,VEGETABLES OPENFIELD,TOMATO,0.355,2008.0,Philippines,Asia,0
CROPS,VEGETABLES OPENFIELD,TOMATO,0.36,2009.0,Netherlands,N Europe,0
CROPS,VEGETABLES OPENFIELD,TOMATO,0.36,2010.0,Australia,Oceania,0
CROPS,VEGETABLES OPENFIELD,TOMATO,0.37,2011.0,Spain,Mediterranean area,0
CROPS,VEGETABLES OPENFIELD,TOMATO,0.378125,2009.0,Netherlands,N Europe,0
CROPS,VEGETABLES OPENFIELD,TOMATO,0.378125,2009.0,Switzerland,N Europe,0
CROPS,VEGETABLES OPENFIELD,TOMATO,0.39,2012.0,Spain,Mediterranean area,0
CROPS,VEGETABLES OPENFIELD,TOMATO,0.39,2012.0,Spain,Mediterranean area,0
CROPS,VEGETABLES OPENFIELD,TOMATO,0.395,2008.0,Philippines,Asia,0
CROPS,VEGETABLES OPENFIELD,TOMATO,0.402,2008.0,Thailand,Asia,0
